picocom v3.2a

port is        : /dev/tty.usbmodem103
flowcontrol    : none
baudrate is    : 230400
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : /nix/store/qsx6i1q4h7cq5kg1pjmis5q57nskh70f-lrzsz-0.12.20/bin/sz -vv
receive_cmd is : /nix/store/qsx6i1q4h7cq5kg1pjmis5q57nskh70f-lrzsz-0.12.20/bin/rz -vv -E
imap is        : 8bithex,
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
msg = 1262, time steps =   10, qsz =    2, switch = 0 t =    25515 ms. I_w =   7131 mA, erpm =        0, ax =      594, ay =     -424, az =     9819, gx = -0.03809 rad/s, theta =      133 mrad, theta_d =       27 mrad, x =        4, x_d =        0
msg = 5600, time steps =   10, qsz =    2, switch = 0 t =   113142 ms. I_w =   2582 mA, erpm =        0, ax =     1328, ay =     -439, az =     9833, gx = 0.08015 rad/s, theta =       72 mrad, theta_d =      -74 mrad, x =    -1045, x_d =        0
msg = 5601, time steps =   10, qsz =    2, switch = 0 t =   113163 ms. I_w =   2483 mA, erpm =        0, ax =     1448, ay =     -338, az =     9787, gx = 0.08761 rad/s, theta =       70 mrad, theta_d =      -75 mrad, x =    -1045, x_d =        0
msg = 5602, time steps =   10, qsz =    2, switch = 0 t =   113183 ms. I_w =   2374 mA, erpm =        0, ax =     1587, ay =     -271, az =     9796, gx = 0.09081 rad/s, theta =       68 mrad, theta_d =      -77 mrad, x =    -1045, x_d =        0
msg = 5603, time steps =   10, qsz =    2, switch = 0 t =   113203 ms. I_w =   2261 mA, erpm =        0, ax =     1630, ay =     -333, az =     9843, gx = 0.09294 rad/s, theta =       66 mrad, theta_d =      -78 mrad, x =    -1045, x_d =        0
msg = 5604, time steps =   10, qsz =    2, switch = 0 t =   113223 ms. I_w =   2140 mA, erpm =        0, ax =     1543, ay =     -376, az =     9829, gx = 0.09826 rad/s, theta =       64 mrad, theta_d =      -80 mrad, x =    -1045, x_d =        0
msg = 5605, time steps =   10, qsz =    2, switch = 0 t =   113243 ms. I_w =   2011 mA, erpm =        0, ax =     1496, ay =     -295, az =     9791, gx = 0.10252 rad/s, theta =       62 mrad, theta_d =      -82 mrad, x =    -1045, x_d =        0
msg = 5606, time steps =   10, qsz =    2, switch = 0 t =   113264 ms. I_w =   1877 mA, erpm =        0, ax =     1342, ay =      -99, az =     9805, gx = 0.10359 rad/s, theta =       60 mrad, theta_d =      -84 mrad, x =    -1045, x_d =        0
msg = 5607, time steps =   10, qsz =    2, switch = 0 t =   113284 ms. I_w =   1756 mA, erpm =        0, ax =     1112, ay =       53, az =     9810, gx = 0.09507 rad/s, theta =       58 mrad, theta_d =      -85 mrad, x =    -1045, x_d =        0
msg = 5608, time steps =   10, qsz =    2, switch = 0 t =   113304 ms. I_w =   1659 mA, erpm =        0, ax =     1006, ay =       15, az =     9791, gx = 0.08548 rad/s, theta =       56 mrad, theta_d =      -85 mrad, x =    -1045, x_d =        0
msg = 5609, time steps =   10, qsz =    2, switch = 0 t =   113324 ms. I_w =   1580 mA, erpm =        0, ax =      891, ay =     -109, az =     9768, gx = 0.08122 rad/s, theta =       55 mrad, theta_d =      -85 mrad, x =    -1045, x_d =        0
msg = 5610, time steps =   10, qsz =    2, switch = 0 t =   113344 ms. I_w =   1502 mA, erpm =        0, ax =      815, ay =      -94, az =     9777, gx = 0.08228 rad/s, theta =       53 mrad, theta_d =      -84 mrad, x =    -1045, x_d =        0
msg = 5611, time steps =   10, qsz =    2, switch = 0 t =   113365 ms. I_w =   1422 mA, erpm =        0, ax =      853, ay =       67, az =     9801, gx = 0.08122 rad/s, theta =       51 mrad, theta_d =      -84 mrad, x =    -1045, x_d =        0
msg = 5612, time steps =   10, qsz =    2, switch = 0 t =   113385 ms. I_w =   1353 mA, erpm =        0, ax =      810, ay =      225, az =     9787, gx = 0.07376 rad/s, theta =       50 mrad, theta_d =      -83 mrad, x =    -1045, x_d =        0
msg = 5613, time steps =   10, qsz =    2, switch = 0 t =   113405 ms. I_w =   1304 mA, erpm =        0, ax =      771, ay =      258, az =     9777, gx = 0.06417 rad/s, theta =       48 mrad, theta_d =      -82 mrad, x =    -1045, x_d =        0
msg = 5614, time steps =   10, qsz =    2, switch = 0 t =   113425 ms. I_w =   1273 mA, erpm =        0, ax =      738, ay =      177, az =     9796, gx = 0.05672 rad/s, theta =       47 mrad, theta_d =      -80 mrad, x =    -1045, x_d =        0
msg = 5615, time steps =   10, qsz =    2, switch = 0 t =   113445 ms. I_w =   1249 mA, erpm =        0, ax =      637, ay =       91, az =     9824, gx = 0.05459 rad/s, theta =       46 mrad, theta_d =      -77 mrad, x =    -1045, x_d =        0
msg = 5616, time steps =   10, qsz =    2, switch = 0 t =   113466 ms. I_w =   1222 mA, erpm =        0, ax =      546, ay =      124, az =     9801, gx = 0.05565 rad/s, theta =       45 mrad, theta_d =      -75 mrad, x =    -1045, x_d =        0
msg = 5617, time steps =   10, qsz =    2, switch = 0 t =   113486 ms. I_w =   1194 mA, erpm =        0, ax =      450, ay =      239, az =     9796, gx = 0.05352 rad/s, theta =       44 mrad, theta_d =      -73 mrad, x =    -1045, x_d =        0
msg = 5618, time steps =   10, qsz =    2, switch = 0 t =   113506 ms. I_w =   1175 mA, erpm =        0, ax =      350, ay =      297, az =     9801, gx = 0.04607 rad/s, theta =       43 mrad, theta_d =      -71 mrad, x =    -1045, x_d =        0
msg = 5619, time steps =   10, qsz =    2, switch = 0 t =   113526 ms. I_w =   1172 mA, erpm =        0, ax =      278, ay =      254, az =     9777, gx = 0.03754 rad/s, theta =       42 mrad, theta_d =      -68 mrad, x =    -1045, x_d =        0
msg = 5620, time steps =   10, qsz =    2, switch = 0 t =   113546 ms. I_w =   1182 mA, erpm =        0, ax =      230, ay =      158, az =     9777, gx = 0.03222 rad/s, theta =       41 mrad, theta_d =      -65 mrad, x =    -1045, x_d =        0
msg = 5621, time steps =   10, qsz =    2, switch = 0 t =   113567 ms. I_w =   1194 mA, erpm =        0, ax =      201, ay =      115, az =     9787, gx = 0.03115 rad/s, theta =       41 mrad, theta_d =      -62 mrad, x =    -1045, x_d =        0
msg = 5622, time steps =   10, qsz =    2, switch = 0 t =   113587 ms. I_w =   1206 mA, erpm =        0, ax =      215, ay =      153, az =     9796, gx = 0.02902 rad/s, theta =       40 mrad, theta_d =      -59 mrad, x =    -1045, x_d =        0
msg = 5623, time steps =   10, qsz =    2, switch = 0 t =   113607 ms. I_w =   1223 mA, erpm =        0, ax =      210, ay =      234, az =     9777, gx = 0.02263 rad/s, theta =       40 mrad, theta_d =      -56 mrad, x =    -1045, x_d =        0
msg = 5624, time steps =   10, qsz =    2, switch = 0 t =   113627 ms. I_w =   1254 mA, erpm =        0, ax =      220, ay =      239, az =     9791, gx = 0.01411 rad/s, theta =       39 mrad, theta_d =      -52 mrad, x =    -1045, x_d =        0
msg = 5625, time steps =   10, qsz =    2, switch = 0 t =   113647 ms. I_w =   1297 mA, erpm =        0, ax =      196, ay =      167, az =     9801, gx = 0.00878 rad/s, theta =       39 mrad, theta_d =      -49 mrad, x =    -1045, x_d =        0
msg = 5626, time steps =   10, qsz =    2, switch = 0 t =   113668 ms. I_w =   1341 mA, erpm =        0, ax =      206, ay =      129, az =     9815, gx = 0.00772 rad/s, theta =       39 mrad, theta_d =      -45 mrad, x =    -1045, x_d =        0
msg = 5627, time steps =   10, qsz =    2, switch = 0 t =   113688 ms. I_w =   1384 mA, erpm =        0, ax =      230, ay =      215, az =     9787, gx = 0.00559 rad/s, theta =       39 mrad, theta_d =      -41 mrad, x =    -1045, x_d =        0
msg = 5628, time steps =   10, qsz =    2, switch = 0 t =   113708 ms. I_w =   1432 mA, erpm =        0, ax =      220, ay =      325, az =     9782, gx = 0.00026 rad/s, theta =       39 mrad, theta_d =      -38 mrad, x =    -1045, x_d =        0
msg = 5629, time steps =   10, qsz =    2, switch = 0 t =   113728 ms. I_w =   1493 mA, erpm =        0, ax =      215, ay =      316, az =     9782, gx = -0.00826 rad/s, theta =       39 mrad, theta_d =      -34 mrad, x =    -1045, x_d =        0
msg = 5630, time steps =   10, qsz =    2, switch = 0 t =   113748 ms. I_w =   1566 mA, erpm =        0, ax =      182, ay =      201, az =     9782, gx = -0.01359 rad/s, theta =       39 mrad, theta_d =      -29 mrad, x =    -1045, x_d =        0
msg = 5631, time steps =   10, qsz =    2, switch = 0 t =   113769 ms. I_w =   1638 mA, erpm =        0, ax =      187, ay =       77, az =     9787, gx = -0.01359 rad/s, theta =       39 mrad, theta_d =      -25 mrad, x =    -1045, x_d =        0
msg = 5632, time steps =   10, qsz =    2, switch = 0 t =   113789 ms. I_w =   1698 mA, erpm =        0, ax =      263, ay =       34, az =     9824, gx = -0.00933 rad/s, theta =       40 mrad, theta_d =      -22 mrad, x =    -1045, x_d =        0
msg = 5633, time steps =   10, qsz =    2, switch = 0 t =   113809 ms. I_w =   1746 mA, erpm =        0, ax =      335, ay =       38, az =     9815, gx = -0.00720 rad/s, theta =       40 mrad, theta_d =      -19 mrad, x =    -1045, x_d =        0
msg = 5634, time steps =   10, qsz =    2, switch = 0 t =   113829 ms. I_w =   1786 mA, erpm =        0, ax =      484, ay =       29, az =     9805, gx = -0.00507 rad/s, theta =       40 mrad, theta_d =      -17 mrad, x =    -1045, x_d =        0
msg = 5635, time steps =   10, qsz =    2, switch = 0 t =   113849 ms. I_w =   1819 mA, erpm =        0, ax =      561, ay =      -13, az =     9787, gx = -0.00400 rad/s, theta =       40 mrad, theta_d =      -15 mrad, x =    -1045, x_d =        0
msg = 5636, time steps =   10, qsz =    2, switch = 0 t =   113870 ms. I_w =   1846 mA, erpm =        0, ax =      632, ay =      -28, az =     9815, gx = -0.00187 rad/s, theta =       40 mrad, theta_d =      -13 mrad, x =    -1045, x_d =        0
msg = 5637, time steps =   10, qsz =    2, switch = 0 t =   113890 ms. I_w =   1864 mA, erpm =       99, ax =      709, ay =      -66, az =     9857, gx = 0.00133 rad/s, theta =       40 mrad, theta_d =      -12 mrad, x =    -1048, x_d =      -15
msg = 5638, time steps =   10, qsz =    2, switch = 0 t =   113910 ms. I_w =   1489 mA, erpm =       99, ax =      671, ay =     -118, az =     9833, gx = 0.00452 rad/s, theta =       40 mrad, theta_d =      -11 mrad, x =    -1066, x_d =      -97
msg = 5639, time steps =   10, qsz =    2, switch = 0 t =   113930 ms. I_w =   1449 mA, erpm =        6, ax =      695, ay =     -118, az =     9819, gx = 0.00985 rad/s, theta =       40 mrad, theta_d =      -11 mrad, x =    -1067, x_d =      -91
msg = 5640, time steps =   10, qsz =    2, switch = 0 t =   113950 ms. I_w =   1726 mA, erpm =        6, ax =      714, ay =      -28, az =     9815, gx = 0.01304 rad/s, theta =       40 mrad, theta_d =      -11 mrad, x =    -1056, x_d =      -29
msg = 5641, time steps =   10, qsz =    2, switch = 0 t =   113971 ms. I_w =   1797 mA, erpm =        0, ax =      671, ay =       10, az =     9824, gx = 0.01304 rad/s, theta =       39 mrad, theta_d =      -11 mrad, x =    -1052, x_d =      -10
msg = 5642, time steps =   10, qsz =    2, switch = 0 t =   113991 ms. I_w =   1818 mA, erpm =        0, ax =      738, ay =      -32, az =     9829, gx = 0.01304 rad/s, theta =       39 mrad, theta_d =      -11 mrad, x =    -1051, x_d =       -2
msg = 5643, time steps =   10, qsz =    2, switch = 0 t =   114011 ms. I_w =   1809 mA, erpm =        0, ax =      791, ay =       29, az =     9824, gx = 0.01517 rad/s, theta =       39 mrad, theta_d =      -11 mrad, x =    -1050, x_d =        0
msg = 5644, time steps =   10, qsz =    2, switch = 0 t =   114031 ms. I_w =   1789 mA, erpm =        0, ax =      819, ay =      -85, az =     9801, gx = 0.01837 rad/s, theta =       38 mrad, theta_d =      -12 mrad, x =    -1050, x_d =        0
msg = 5645, time steps =   10, qsz =    2, switch = 0 t =   114051 ms. I_w =   1753 mA, erpm =        0, ax =      911, ay =      -66, az =     9810, gx = 0.02476 rad/s, theta =       38 mrad, theta_d =      -13 mrad, x =    -1050, x_d =        0
msg = 5646, time steps =   10, qsz =    2, switch = 0 t =   114072 ms. I_w =   1707 mA, erpm =        0, ax =      997, ay =        0, az =     9838, gx = 0.02796 rad/s, theta =       37 mrad, theta_d =      -14 mrad, x =    -1050, x_d =        0
msg = 5647, time steps =   10, qsz =    2, switch = 0 t =   114092 ms. I_w =   1657 mA, erpm =        0, ax =      982, ay =       15, az =     9843, gx = 0.02902 rad/s, theta =       37 mrad, theta_d =      -16 mrad, x =    -1050, x_d =        0
msg = 5648, time steps =   10, qsz =    2, switch = 0 t =   114112 ms. I_w =   1604 mA, erpm =        0, ax =     1006, ay =       -4, az =     9843, gx = 0.03328 rad/s, theta =       36 mrad, theta_d =      -17 mrad, x =    -1050, x_d =        0
msg = 5649, time steps =   10, qsz =    2, switch = 0 t =   114132 ms. I_w =   1540 mA, erpm =        0, ax =      901, ay =     -109, az =     9847, gx = 0.04074 rad/s, theta =       35 mrad, theta_d =      -19 mrad, x =    -1050, x_d =        0
msg = 5650, time steps =   10, qsz =    2, switch = 0 t =   114152 ms. I_w =   1460 mA, erpm =        0, ax =      762, ay =     -171, az =     9852, gx = 0.05033 rad/s, theta =       34 mrad, theta_d =      -21 mrad, x =    -1050, x_d =        0
msg = 5651, time steps =   10, qsz =    2, switch = 0 t =   114173 ms. I_w =   1357 mA, erpm =        0, ax =      647, ay =     -133, az =     9796, gx = 0.06204 rad/s, theta =       33 mrad, theta_d =      -25 mrad, x =    -1050, x_d =        0
msg = 5652, time steps =   10, qsz =    2, switch = 0 t =   114193 ms. I_w =   1240 mA, erpm =        0, ax =      570, ay =       43, az =     9773, gx = 0.06630 rad/s, theta =       32 mrad, theta_d =      -28 mrad, x =    -1050, x_d =        0
msg = 5653, time steps =   10, qsz =    2, switch = 0 t =   114213 ms. I_w =   1128 mA, erpm =        0, ax =      522, ay =      282, az =     9782, gx = 0.06204 rad/s, theta =       31 mrad, theta_d =      -31 mrad, x =    -1050, x_d =        0
msg = 5654, time steps =   10, qsz =    2, switch = 0 t =   114233 ms. I_w =   1039 mA, erpm =        0, ax =      537, ay =      325, az =     9824, gx = 0.05139 rad/s, theta =       30 mrad, theta_d =      -34 mrad, x =    -1050, x_d =        0
msg = 5655, time steps =   10, qsz =    2, switch = 0 t =   114253 ms. I_w =    971 mA, erpm =        0, ax =      541, ay =      120, az =     9824, gx = 0.04713 rad/s, theta =       29 mrad, theta_d =      -35 mrad, x =    -1050, x_d =        0
msg = 5656, time steps =   10, qsz =    2, switch = 0 t =   114274 ms. I_w =    900 mA, erpm =        0, ax =      556, ay =       86, az =     9810, gx = 0.05246 rad/s, theta =       28 mrad, theta_d =      -36 mrad, x =    -1050, x_d =        0
msg = 5657, time steps =   10, qsz =    2, switch = 0 t =   114294 ms. I_w =    820 mA, erpm =        0, ax =      584, ay =      316, az =     9829, gx = 0.05565 rad/s, theta =       26 mrad, theta_d =      -38 mrad, x =    -1050, x_d =        0
msg = 5658, time steps =   10, qsz =    2, switch = 0 t =   114314 ms. I_w =    746 mA, erpm =        0, ax =      522, ay =      459, az =     9829, gx = 0.05139 rad/s, theta =       25 mrad, theta_d =      -39 mrad, x =    -1050, x_d =        0
msg = 5659, time steps =   10, qsz =    2, switch = 0 t =   114334 ms. I_w =    691 mA, erpm =        0, ax =      431, ay =      368, az =     9815, gx = 0.04287 rad/s, theta =       24 mrad, theta_d =      -40 mrad, x =    -1050, x_d =        0
msg = 5660, time steps =   10, qsz =    2, switch = 0 t =   114354 ms. I_w =    646 mA, erpm =        0, ax =      350, ay =      210, az =     9796, gx = 0.04287 rad/s, theta =       24 mrad, theta_d =      -40 mrad, x =    -1050, x_d =        0
msg = 5661, time steps =   10, qsz =    2, switch = 0 t =   114375 ms. I_w =    594 mA, erpm =        0, ax =      254, ay =      105, az =     9819, gx = 0.04820 rad/s, theta =       23 mrad, theta_d =      -40 mrad, x =    -1050, x_d =        0
msg = 5662, time steps =   10, qsz =    2, switch = 0 t =   114395 ms. I_w =    529 mA, erpm =        0, ax =      239, ay =      215, az =     9787, gx = 0.05246 rad/s, theta =       22 mrad, theta_d =      -41 mrad, x =    -1050, x_d =        0
msg = 5663, time steps =   10, qsz =    2, switch = 0 t =   114415 ms. I_w =    460 mA, erpm =        0, ax =      273, ay =      301, az =     9819, gx = 0.05246 rad/s, theta =       21 mrad, theta_d =      -42 mrad, x =    -1050, x_d =        0
msg = 5664, time steps =   10, qsz =    2, switch = 0 t =   114435 ms. I_w =    399 mA, erpm =        0, ax =      148, ay =      344, az =     9810, gx = 0.04926 rad/s, theta =       20 mrad, theta_d =      -43 mrad, x =    -1050, x_d =        0
msg = 5665, time steps =   10, qsz =    2, switch = 0 t =   114455 ms. I_w =    347 mA, erpm =        0, ax =       95, ay =      387, az =     9749, gx = 0.04393 rad/s, theta =       19 mrad, theta_d =      -43 mrad, x =    -1050, x_d =        0
msg = 5666, time steps =   10, qsz =    2, switch = 0 t =   114476 ms. I_w =    309 mA, erpm =        0, ax =       91, ay =      387, az =     9782, gx = 0.03967 rad/s, theta =       18 mrad, theta_d =      -43 mrad, x =    -1050, x_d =        0
msg = 5667, time steps =   10, qsz =    2, switch = 0 t =   114496 ms. I_w =    277 mA, erpm =        0, ax =        9, ay =      301, az =     9833, gx = 0.03754 rad/s, theta =       17 mrad, theta_d =      -42 mrad, x =    -1050, x_d =        0
msg = 5668, time steps =   10, qsz =    2, switch = 0 t =   114516 ms. I_w =    245 mA, erpm =        0, ax =      110, ay =      287, az =     9787, gx = 0.03861 rad/s, theta =       16 mrad, theta_d =      -42 mrad, x =    -1050, x_d =        0
msg = 5669, time steps =   10, qsz =    2, switch = 0 t =   114536 ms. I_w =    210 mA, erpm =        0, ax =      225, ay =      344, az =     9796, gx = 0.03861 rad/s, theta =       15 mrad, theta_d =      -42 mrad, x =    -1050, x_d =        0
msg = 5670, time steps =   10, qsz =    2, switch = 0 t =   114556 ms. I_w =    178 mA, erpm =        0, ax =      220, ay =      373, az =     9819, gx = 0.03541 rad/s, theta =       15 mrad, theta_d =      -41 mrad, x =    -1050, x_d =        0
msg = 5671, time steps =   10, qsz =    2, switch = 0 t =   114577 ms. I_w =    152 mA, erpm =        0, ax =      417, ay =      426, az =     9777, gx = 0.03222 rad/s, theta =       14 mrad, theta_d =      -41 mrad, x =    -1050, x_d =        0
msg = 5672, time steps =   10, qsz =    2, switch = 0 t =   114597 ms. I_w =    130 mA, erpm =        0, ax =      469, ay =      430, az =     9824, gx = 0.03115 rad/s, theta =       13 mrad, theta_d =      -40 mrad, x =    -1050, x_d =        0
msg = 5673, time steps =   10, qsz =    2, switch = 0 t =   114617 ms. I_w =    111 mA, erpm =        0, ax =      397, ay =      454, az =     9847, gx = 0.03009 rad/s, theta =       13 mrad, theta_d =      -39 mrad, x =    -1050, x_d =        0
msg = 5674, time steps =   10, qsz =    2, switch = 0 t =   114637 ms. I_w =     98 mA, erpm =        0, ax =      450, ay =      540, az =     9824, gx = 0.02583 rad/s, theta =       12 mrad, theta_d =      -38 mrad, x =    -1050, x_d =        0
msg = 5675, time steps =   10, qsz =    2, switch = 0 t =   114657 ms. I_w =     96 mA, erpm =        0, ax =      282, ay =      617, az =     9787, gx = 0.01943 rad/s, theta =       12 mrad, theta_d =      -36 mrad, x =    -1050, x_d =        0
msg = 5676, time steps =   10, qsz =    2, switch = 0 t =   114678 ms. I_w =    111 mA, erpm =        0, ax =      143, ay =      602, az =     9810, gx = 0.01091 rad/s, theta =       11 mrad, theta_d =      -34 mrad, x =    -1050, x_d =        0
msg = 5677, time steps =   10, qsz =    2, switch = 0 t =   114698 ms. I_w =    140 mA, erpm =        0, ax =      129, ay =      497, az =     9815, gx = 0.00559 rad/s, theta =       11 mrad, theta_d =      -32 mrad, x =    -1050, x_d =        0
msg = 5678, time steps =   10, qsz =    2, switch = 0 t =   114718 ms. I_w =    170 mA, erpm =        0, ax =       23, ay =      426, az =     9787, gx = 0.00559 rad/s, theta =       11 mrad, theta_d =      -29 mrad, x =    -1050, x_d =        0
msg = 5679, time steps =   10, qsz =    2, switch = 0 t =   114738 ms. I_w =    193 mA, erpm =        0, ax =       62, ay =      445, az =     9782, gx = 0.00772 rad/s, theta =       11 mrad, theta_d =      -27 mrad, x =    -1050, x_d =        0
msg = 5680, time steps =   10, qsz =    2, switch = 0 t =   114758 ms. I_w =    212 mA, erpm =        0, ax =      201, ay =      521, az =     9796, gx = 0.00665 rad/s, theta =       11 mrad, theta_d =      -25 mrad, x =    -1050, x_d =        0
msg = 5681, time steps =   10, qsz =    2, switch = 0 t =   114779 ms. I_w =    237 mA, erpm =        0, ax =      234, ay =      488, az =     9791, gx = 0.00133 rad/s, theta =       11 mrad, theta_d =      -23 mrad, x =    -1050, x_d =        0
msg = 5682, time steps =   10, qsz =    2, switch = 0 t =   114799 ms. I_w =    270 mA, erpm =        0, ax =      330, ay =      411, az =     9777, gx = -0.00187 rad/s, theta =       11 mrad, theta_d =      -21 mrad, x =    -1050, x_d =        0
msg = 5683, time steps =   10, qsz =    2, switch = 0 t =   114819 ms. I_w =    304 mA, erpm =        0, ax =      479, ay =      340, az =     9801, gx = -0.00294 rad/s, theta =       11 mrad, theta_d =      -19 mrad, x =    -1050, x_d =        0
msg = 5684, time steps =   10, qsz =    2, switch = 0 t =   114839 ms. I_w =    336 mA, erpm =        0, ax =      465, ay =      335, az =     9824, gx = -0.00294 rad/s, theta =       11 mrad, theta_d =      -17 mrad, x =    -1050, x_d =        0
msg = 5685, time steps =   10, qsz =    2, switch = 0 t =   114859 ms. I_w =    365 mA, erpm =        0, ax =      541, ay =      426, az =     9815, gx = -0.00400 rad/s, theta =       11 mrad, theta_d =      -15 mrad, x =    -1050, x_d =        0
msg = 5686, time steps =   10, qsz =    2, switch = 0 t =   114880 ms. I_w =    402 mA, erpm =        0, ax =      537, ay =      564, az =     9782, gx = -0.01146 rad/s, theta =       11 mrad, theta_d =      -13 mrad, x =    -1050, x_d =        0
msg = 5687, time steps =   10, qsz =    2, switch = 0 t =   114900 ms. I_w =    457 mA, erpm =        0, ax =      469, ay =      579, az =     9801, gx = -0.02104 rad/s, theta =       12 mrad, theta_d =      -10 mrad, x =    -1050, x_d =        0
msg = 5688, time steps =   10, qsz =    2, switch = 0 t =   114920 ms. I_w =    530 mA, erpm =        0, ax =      484, ay =      555, az =     9801, gx = -0.02850 rad/s, theta =       12 mrad, theta_d =       -7 mrad, x =    -1050, x_d =        0
msg = 5689, time steps =   10, qsz =    2, switch = 0 t =   114940 ms. I_w =    612 mA, erpm =        0, ax =      479, ay =      507, az =     9787, gx = -0.03276 rad/s, theta =       13 mrad, theta_d =       -3 mrad, x =    -1050, x_d =        0
msg = 5690, time steps =   10, qsz =    2, switch = 0 t =   114960 ms. I_w =    695 mA, erpm =        0, ax =      498, ay =      440, az =     9796, gx = -0.03383 rad/s, theta =       13 mrad, theta_d =        0 mrad, x =    -1050, x_d =        0
msg = 5691, time steps =   10, qsz =    2, switch = 0 t =   114981 ms. I_w =    771 mA, erpm =        0, ax =      637, ay =      392, az =     9829, gx = -0.03170 rad/s, theta =       14 mrad, theta_d =        2 mrad, x =    -1050, x_d =        0
msg = 5692, time steps =   10, qsz =    2, switch = 0 t =   115001 ms. I_w =    838 mA, erpm =        0, ax =      748, ay =      349, az =     9833, gx = -0.02957 rad/s, theta =       15 mrad, theta_d =        5 mrad, x =    -1050, x_d =        0
msg = 5693, time steps =   10, qsz =    2, switch = 0 t =   115021 ms. I_w =    895 mA, erpm =        0, ax =      872, ay =      292, az =     9815, gx = -0.02531 rad/s, theta =       15 mrad, theta_d =        7 mrad, x =    -1050, x_d =        0
msg = 5694, time steps =   10, qsz =    2, switch = 0 t =   115041 ms. I_w =    939 mA, erpm =        0, ax =     1002, ay =      201, az =     9829, gx = -0.02211 rad/s, theta =       16 mrad, theta_d =        8 mrad, x =    -1050, x_d =        0
msg = 5695, time steps =   10, qsz =    2, switch = 1 t =   115061 ms. I_w =    971 mA, erpm =        0, ax =     1035, ay =       77, az =     9847, gx = -0.01572 rad/s, theta =       16 mrad, theta_d =        9 mrad, x =    -1050, x_d =        0
msg = 5696, time steps =   10, qsz =    2, switch = 1 t =   115082 ms. I_w =    983 mA, erpm =        0, ax =     1002, ay =      -23, az =     9843, gx = -0.00613 rad/s, theta =       16 mrad, theta_d =        9 mrad, x =    -1050, x_d =        0
msg = 5697, time steps =   10, qsz =    2, switch = 1 t =   115102 ms. I_w =    964 mA, erpm =        0, ax =      949, ay =     -109, az =     9829, gx = 0.01091 rad/s, theta =       16 mrad, theta_d =        8 mrad, x =    -1050, x_d =        0
msg = 5698, time steps =   10, qsz =    2, switch = 1 t =   115122 ms. I_w =    908 mA, erpm =        0, ax =      795, ay =      167, az =     9824, gx = 0.02476 rad/s, theta =       16 mrad, theta_d =        5 mrad, x =    -1050, x_d =        0
msg = 5699, time steps =   10, qsz =    2, switch = 1 t =   115142 ms. I_w =    840 mA, erpm =        0, ax =      680, ay =      440, az =     9819, gx = 0.02583 rad/s, theta =       15 mrad, theta_d =        2 mrad, x =    -1050, x_d =        0
msg = 5700, time steps =   10, qsz =    2, switch = 1 t =   115162 ms. I_w =    784 mA, erpm =        0, ax =      604, ay =      445, az =     9824, gx = 0.02050 rad/s, theta =       15 mrad, theta_d =        0 mrad, x =    -1050, x_d =        0
msg = 5701, time steps =   10, qsz =    2, switch = 1 t =   115183 ms. I_w =    740 mA, erpm =        0, ax =      532, ay =      287, az =     9810, gx = 0.01837 rad/s, theta =       14 mrad, theta_d =       -1 mrad, x =    -1050, x_d =        0
msg = 5702, time steps =   10, qsz =    2, switch = 1 t =   115203 ms. I_w =    688 mA, erpm =        0, ax =      541, ay =       -8, az =     9805, gx = 0.02796 rad/s, theta =       14 mrad, theta_d =       -3 mrad, x =    -1050, x_d =        0
msg = 5703, time steps =   10, qsz =    2, switch = 1 t =   115223 ms. I_w =    605 mA, erpm =        0, ax =      580, ay =      -75, az =     9810, gx = 0.04500 rad/s, theta =       13 mrad, theta_d =       -6 mrad, x =    -1050, x_d =        0
msg = 5704, time steps =   10, qsz =    2, switch = 1 t =   115243 ms. I_w =    486 mA, erpm =        0, ax =      623, ay =      124, az =     9819, gx = 0.06204 rad/s, theta =       12 mrad, theta_d =      -11 mrad, x =    -1050, x_d =        0
msg = 5705, time steps =   10, qsz =    2, switch = 1 t =   115263 ms. I_w =    350 mA, erpm =        0, ax =      666, ay =      359, az =     9829, gx = 0.06630 rad/s, theta =       11 mrad, theta_d =      -16 mrad, x =    -1050, x_d =        0
msg = 5706, time steps =   10, qsz =    2, switch = 1 t =   115284 ms. I_w =    221 mA, erpm =        0, ax =      680, ay =      497, az =     9810, gx = 0.06204 rad/s, theta =        9 mrad, theta_d =      -20 mrad, x =    -1050, x_d =        0
msg = 5707, time steps =   10, qsz =    2, switch = 1 t =   115304 ms. I_w =    111 mA, erpm =        0, ax =      618, ay =      421, az =     9801, gx = 0.05565 rad/s, theta =        8 mrad, theta_d =      -23 mrad, x =    -1050, x_d =        0
msg = 5708, time steps =   10, qsz =    2, switch = 1 t =   115324 ms. I_w =     15 mA, erpm =        0, ax =      537, ay =      277, az =     9810, gx = 0.05459 rad/s, theta =        7 mrad, theta_d =      -26 mrad, x =    -1050, x_d =        0
msg = 5709, time steps =   10, qsz =    2, switch = 1 t =   115344 ms. I_w =    -84 mA, erpm =        0, ax =      412, ay =      139, az =     9824, gx = 0.06204 rad/s, theta =        6 mrad, theta_d =      -29 mrad, x =    -1050, x_d =        0
